acct_id,is_college_pass,total_tickets,total_seats,unique_events,total_spent,avg_ticket_price,median_ticket_price,min_ticket_price,max_ticket_price,total_purchase_price,avg_purchase_price,fiscal_year,active_fy23,active_fy24,active_both_years,first_purchase_date,last_purchase_date,avg_days_before_event,median_days_before_event,min_days_before_event,max_days_before_event,ticket_type_distribution,ticket_type_distribution_fy23,ticket_type_distribution_fy24,source_distribution,age_first,gender_first,marital_status_first,education_first,zip_first,subscription_expected_events,subscription_actual_events,subscription_event_gap,subscription_utilization_pct,subscription_packages
9842146,False,1,2,1,100.0,100.0,100.0,100.0,100.0,50.0,50.0,FY24,False,True,False,2024-03-30,2024-03-30,5.0,5.0,5.0,5.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},48.0,Female,Single,High School,30135,,,,,
9842217,False,1,2,1,156.0,156.0,156.0,156.0,156.0,78.0,78.0,FY24,False,True,False,2024-03-30,2024-03-30,27.0,27.0,27.0,27.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},78.0,Male,Single,College,30560,,,,,
9842280,False,1,2,1,186.0,186.0,186.0,186.0,186.0,93.0,93.0,FY24,False,True,False,2024-03-30,2024-03-30,14.0,14.0,14.0,14.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},52.0,Male,Married,College,30269,,,,,
9842387,False,1,2,1,52.0,52.0,52.0,52.0,52.0,26.0,26.0,FY24,False,True,False,2024-03-30,2024-03-30,6.0,6.0,6.0,6.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},24.0,Male,Married,,30005,,,,,
9842461,False,1,1,1,60.0,60.0,60.0,60.0,60.0,60.0,60.0,FY24,False,True,False,2024-03-30,2024-03-30,12.0,12.0,12.0,12.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},28.0,Female,Single,,,,,,,
9842611,False,1,2,1,156.0,156.0,156.0,156.0,156.0,78.0,78.0,FY24,False,True,False,2024-03-30,2024-03-30,75.0,75.0,75.0,75.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},66.0,Male,Married,,60516,,,,,
9842662,False,1,2,1,52.0,52.0,52.0,52.0,52.0,26.0,26.0,FY24,False,True,False,2024-03-30,2024-03-30,27.0,27.0,27.0,27.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},62.0,Male,Married,High School,5446,,,,,
9842895,False,1,1,1,45.0,45.0,45.0,45.0,45.0,45.0,45.0,FY24,False,True,False,2024-03-30,2024-03-30,6.0,6.0,6.0,6.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,30312,,,,,
9842943,False,1,1,1,38.0,38.0,38.0,38.0,38.0,38.0,38.0,FY24,False,True,False,2024-03-30,2024-03-30,27.0,27.0,27.0,27.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},70.0,Male,Married,College,,,,,,
9842982,False,1,1,1,56.0,56.0,56.0,56.0,56.0,56.0,56.0,FY24,False,True,False,2024-03-23,2024-03-23,26.0,26.0,26.0,26.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},28.0,Male,Single,Graduate School,,,,,,
9843030,False,1,2,1,166.0,166.0,166.0,166.0,166.0,83.0,83.0,FY24,False,True,False,2024-03-30,2024-03-30,5.0,5.0,5.0,5.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,30083,,,,,
9843066,False,1,1,1,41.0,41.0,41.0,41.0,41.0,41.0,41.0,FY24,False,True,False,2024-03-31,2024-03-31,11.0,11.0,11.0,11.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},52.0,Male,Married,High School,30135,,,,,
9843130,False,1,2,1,106.0,106.0,106.0,106.0,106.0,53.0,53.0,FY24,False,True,False,2024-03-31,2024-03-31,13.0,13.0,13.0,13.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,37218,,,,,
9843221,False,1,2,1,120.0,120.0,120.0,120.0,120.0,60.0,60.0,FY24,False,True,False,2024-03-31,2024-03-31,13.0,13.0,13.0,13.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},36.0,Male,Single,High School,32814,,,,,
9843277,False,1,2,1,122.0,122.0,122.0,122.0,122.0,61.0,61.0,FY24,False,True,False,2024-03-31,2024-03-31,20.0,20.0,20.0,20.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},42.0,Male,Married,,30132,,,,,
9843354,False,1,2,1,52.0,52.0,52.0,52.0,52.0,26.0,26.0,FY24,False,True,False,2024-03-31,2024-03-31,26.0,26.0,26.0,26.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},34.0,Female,Single,High School,,,,,,
9843376,False,1,1,1,45.0,45.0,45.0,45.0,45.0,45.0,45.0,FY24,False,True,False,2024-03-31,2024-03-31,5.0,5.0,5.0,5.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},50.0,Male,Single,High School,30319,,,,,
9843404,False,1,1,1,38.0,38.0,38.0,38.0,38.0,38.0,38.0,FY24,False,True,False,2024-03-31,2024-03-31,5.0,5.0,5.0,5.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},40.0,Female,Married,,30329,,,,,
9843424,False,1,1,1,38.0,38.0,38.0,38.0,38.0,38.0,38.0,FY24,False,True,False,2024-03-31,2024-03-31,5.0,5.0,5.0,5.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},50.0,Male,Married,High School,,,,,,
9843477,False,1,1,1,56.0,56.0,56.0,56.0,56.0,56.0,56.0,FY24,False,True,False,2024-03-04,2024-03-04,32.0,32.0,32.0,32.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},44.0,Male,Married,,,,,,,
9843486,False,1,2,1,86.0,86.0,86.0,86.0,86.0,43.0,43.0,FY24,False,True,False,2024-03-31,2024-03-31,4.0,4.0,4.0,4.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},26.0,Female,Single,,30341,,,,,
9843576,False,1,1,1,33.0,33.0,33.0,33.0,33.0,33.0,33.0,FY24,False,True,False,2024-03-31,2024-03-31,5.0,5.0,5.0,5.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9843588,False,1,3,1,114.0,114.0,114.0,114.0,114.0,38.0,38.0,FY24,False,True,False,2024-03-31,2024-03-31,60.0,60.0,60.0,60.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,Male,Single,,30328,,,,,
9843620,False,2,2,1,62.0,31.0,31.0,31.0,31.0,62.0,31.0,FY24,False,True,False,2024-04-01,2024-04-03,2.0,2.0,1.0,3.0,{'Single Ticket': 2},{},{'Single Ticket': 2},{'online': 2},,,,,30144,,,,,
9843654,False,1,2,1,82.0,82.0,82.0,82.0,82.0,41.0,41.0,FY24,False,True,False,2024-03-25,2024-03-25,19.0,19.0,19.0,19.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9843784,False,1,1,1,25.0,25.0,25.0,25.0,25.0,25.0,25.0,FY24,False,True,False,2023-08-19,2023-08-19,245.0,245.0,245.0,245.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},58.0,Female,Married,,,,,,,
9843867,False,1,1,1,31.0,31.0,31.0,31.0,31.0,31.0,31.0,FY24,False,True,False,2024-04-01,2024-04-01,3.0,3.0,3.0,3.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},40.0,Female,Married,High School,30324,,,,,
9843890,False,1,1,1,61.0,61.0,61.0,61.0,61.0,61.0,61.0,FY24,False,True,False,2024-04-01,2024-04-01,17.0,17.0,17.0,17.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,32317,,,,,
9844016,False,1,2,1,122.0,122.0,122.0,122.0,122.0,61.0,61.0,FY24,False,True,False,2024-04-01,2024-04-01,3.0,3.0,3.0,3.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},50.0,Male,Married,High School,31206,,,,,
9844087,False,1,2,1,186.0,186.0,186.0,186.0,186.0,93.0,93.0,FY24,False,True,False,2024-04-01,2024-04-01,12.0,12.0,12.0,12.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},70.0,Male,Single,Graduate School,40241,,,,,
9844127,False,1,2,1,122.0,122.0,122.0,122.0,122.0,61.0,61.0,FY24,False,True,False,2024-04-01,2024-04-01,3.0,3.0,3.0,3.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},56.0,Male,Married,Graduate School,30324,,,,,
9844184,False,1,2,1,176.0,176.0,176.0,176.0,176.0,88.0,88.0,FY24,False,True,False,2023-12-07,2023-12-07,128.0,128.0,128.0,128.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9844244,False,1,2,1,76.0,76.0,76.0,76.0,76.0,38.0,38.0,FY24,False,True,False,2024-04-01,2024-04-01,4.0,4.0,4.0,4.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,College,4096,,,,,
9844362,False,1,3,1,141.0,141.0,141.0,141.0,141.0,47.0,47.0,FY24,False,True,False,2024-05-24,2024-05-24,23.0,23.0,23.0,23.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'ASO Staff': 1},62.0,Male,Single,,30120,,,,,
9844482,False,1,2,1,252.0,252.0,252.0,252.0,252.0,126.0,126.0,FY24,False,True,False,2024-04-01,2024-04-01,40.0,40.0,40.0,40.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},68.0,Male,Married,Graduate School,30126,,,,,
9844521,False,1,2,1,246.0,246.0,246.0,246.0,246.0,123.0,123.0,FY24,False,True,False,2024-04-01,2024-04-01,4.0,4.0,4.0,4.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},62.0,Male,Married,High School,30307,,,,,
9844611,False,1,2,1,82.0,82.0,82.0,82.0,82.0,41.0,41.0,FY24,False,True,False,2024-04-01,2024-04-01,12.0,12.0,12.0,12.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},38.0,Male,Married,High School,30309,,,,,
9844631,False,1,2,1,62.0,62.0,62.0,62.0,62.0,31.0,31.0,FY24,False,True,False,2024-03-25,2024-03-25,10.0,10.0,10.0,10.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},60.0,Male,Married,High School,,,,,,
9844873,False,1,1,1,78.0,78.0,78.0,78.0,78.0,78.0,78.0,FY24,False,True,False,2024-04-01,2024-04-01,4.0,4.0,4.0,4.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},54.0,Female,Married,High School,31768,,,,,
9844920,False,2,2,1,232.0,116.0,116.0,116.0,116.0,232.0,116.0,FY24,False,True,False,2024-04-01,2024-04-01,3.0,3.0,3.0,3.0,{'Single Ticket': 2},{},{'Single Ticket': 2},{'online': 2},48.0,Male,Single,High School,30305,,,,,
9844944,False,1,1,1,31.0,31.0,31.0,31.0,31.0,31.0,31.0,FY24,False,True,False,2024-03-28,2024-03-28,23.0,23.0,23.0,23.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9845078,False,1,2,1,122.0,122.0,122.0,122.0,122.0,61.0,61.0,FY24,False,True,False,2024-04-02,2024-04-02,2.0,2.0,2.0,2.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,30340,,,,,
9845124,False,1,1,1,41.0,41.0,41.0,41.0,41.0,41.0,41.0,FY24,False,True,False,2024-03-30,2024-03-30,12.0,12.0,12.0,12.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9845167,False,1,3,1,93.0,93.0,93.0,93.0,93.0,31.0,31.0,FY24,False,True,False,2024-04-02,2024-04-02,18.0,18.0,18.0,18.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,20817,,,,,
9845202,False,1,2,1,156.0,156.0,156.0,156.0,156.0,78.0,78.0,FY24,False,True,False,2024-04-02,2024-04-02,24.0,24.0,24.0,24.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},70.0,Female,Single,Graduate School,30329,,,,,
9845248,False,1,2,1,76.0,76.0,76.0,76.0,76.0,38.0,38.0,FY24,False,True,False,2024-04-02,2024-04-02,3.0,3.0,3.0,3.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,30043,,,,,
9845322,False,1,2,1,88.0,88.0,88.0,88.0,88.0,44.0,44.0,FY24,False,True,False,2024-03-11,2024-03-11,33.0,33.0,33.0,33.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},50.0,Male,Single,High School,,,,,,
9845352,False,1,2,1,142.0,142.0,142.0,142.0,142.0,71.0,71.0,FY24,False,True,False,2024-04-02,2024-04-02,11.0,11.0,11.0,11.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},68.0,Male,Single,Vocational/Technical,30126,,,,,
9845469,False,1,1,1,126.0,126.0,126.0,126.0,126.0,126.0,126.0,FY24,False,True,False,2024-04-02,2024-04-02,9.0,9.0,9.0,9.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},50.0,Male,Single,Graduate School,30318,,,,,
9845498,False,1,2,1,52.0,52.0,52.0,52.0,52.0,26.0,26.0,FY24,False,True,False,2024-04-02,2024-04-02,24.0,24.0,24.0,24.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},54.0,Male,Married,High School,30132,,,,,
9845562,False,2,6,2,363.0,181.5,181.5,180.0,183.0,121.0,60.5,FY24,False,True,False,2024-04-02,2024-04-04,4.5,4.5,2.0,7.0,{'Single Ticket': 2},{},{'Single Ticket': 2},{'online': 2},44.0,Female,Single,High School,30114,,,,,
9845575,False,1,3,1,279.0,279.0,279.0,279.0,279.0,93.0,93.0,FY24,False,True,False,2024-04-02,2024-04-02,9.0,9.0,9.0,9.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},70.0,Male,Married,College,30342,,,,,
9845580,False,1,2,1,142.0,142.0,142.0,142.0,142.0,71.0,71.0,FY24,False,True,False,2024-04-02,2024-04-02,9.0,9.0,9.0,9.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,T6H 4K2,,,,,
9845627,False,1,2,1,62.0,62.0,62.0,62.0,62.0,31.0,31.0,FY24,False,True,False,2024-04-02,2024-04-02,2.0,2.0,2.0,2.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},50.0,Male,Married,College,30188,,,,,
9845632,False,1,2,1,40.0,40.0,40.0,40.0,40.0,20.0,20.0,FY24,False,True,False,2024-04-01,2024-04-01,59.0,59.0,59.0,59.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},74.0,Male,Single,,,,,,,
9845658,False,1,2,1,112.0,112.0,112.0,112.0,112.0,56.0,56.0,FY24,False,True,False,2024-04-02,2024-04-02,24.0,24.0,24.0,24.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},54.0,Male,Married,College,30121,,,,,
9845680,False,1,8,1,568.0,568.0,568.0,568.0,568.0,71.0,71.0,FY24,False,True,False,2024-04-02,2024-04-02,9.0,9.0,9.0,9.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},70.0,Male,Single,Graduate School,30307,,,,,
9845696,False,1,3,1,249.0,249.0,249.0,249.0,249.0,83.0,83.0,FY24,False,True,False,2024-04-02,2024-04-02,18.0,18.0,18.0,18.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},66.0,Male,Married,Graduate School,30084,,,,,
9845702,False,1,2,1,90.0,90.0,90.0,90.0,90.0,45.0,45.0,FY24,False,True,False,2024-04-02,2024-04-02,3.0,3.0,3.0,3.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},30.0,Male,Single,High School,30309,,,,,
9845721,False,1,1,1,43.0,43.0,43.0,43.0,43.0,43.0,43.0,FY24,False,True,False,2024-04-03,2024-04-03,1.0,1.0,1.0,1.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},40.0,Male,Married,High School,10003,,,,,
9845770,False,1,1,1,83.0,83.0,83.0,83.0,83.0,83.0,83.0,FY24,False,True,False,2024-04-03,2024-04-03,1.0,1.0,1.0,1.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},40.0,Male,Married,High School,30082,,,,,
9845791,False,1,2,1,90.0,90.0,90.0,90.0,90.0,45.0,45.0,FY24,False,True,False,2024-04-03,2024-04-03,31.0,31.0,31.0,31.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},58.0,Male,Single,High School,30004,,,,,
9845865,False,1,2,1,76.0,76.0,76.0,76.0,76.0,38.0,38.0,FY24,False,True,False,2024-04-03,2024-04-03,15.0,15.0,15.0,15.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},26.0,Male,Married,High School,30620,,,,,
9846043,False,1,2,1,90.0,90.0,90.0,90.0,90.0,45.0,45.0,FY24,False,True,False,2024-04-03,2024-04-03,29.0,29.0,29.0,29.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},44.0,Female,Single,College,30315,,,,,
9846303,False,1,2,1,140.0,140.0,140.0,140.0,140.0,70.0,70.0,FY24,False,True,False,2024-04-03,2024-04-03,45.0,45.0,45.0,45.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},66.0,Male,Married,,30022,,,,,
9846326,False,1,2,1,62.0,62.0,62.0,62.0,62.0,31.0,31.0,FY24,False,True,False,2024-04-03,2024-04-03,1.0,1.0,1.0,1.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},52.0,Unknown,Single,,30040,,,,,
9846341,False,1,2,1,76.0,76.0,76.0,76.0,76.0,38.0,38.0,FY24,False,True,False,2024-04-03,2024-04-03,15.0,15.0,15.0,15.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},56.0,Female,Married,,30062,,,,,
9846359,False,1,1,1,31.0,31.0,31.0,31.0,31.0,31.0,31.0,FY24,False,True,False,2024-04-03,2024-04-03,1.0,1.0,1.0,1.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,31047,,,,,
9846368,False,1,3,1,93.0,93.0,93.0,93.0,93.0,31.0,31.0,FY24,False,True,False,2024-04-03,2024-04-03,1.0,1.0,1.0,1.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},34.0,Male,Married,High School,31047,,,,,
9846376,False,1,1,1,41.0,41.0,41.0,41.0,41.0,41.0,41.0,FY24,False,True,False,2024-04-03,2024-04-03,8.0,8.0,8.0,8.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},52.0,Male,Married,High School,30114,,,,,
9846381,False,3,6,1,336.0,112.0,56.0,56.0,224.0,168.0,56.0,FY24,False,True,False,2024-04-03,2024-04-04,1.6666666666666667,2.0,1.0,2.0,{'Single Ticket': 3},{},{'Single Ticket': 3},{'online': 3},26.0,Female,Inferred Single,,38305,,,,,
9846536,False,1,3,1,234.0,234.0,234.0,234.0,234.0,78.0,78.0,FY24,False,True,False,2024-04-03,2024-04-03,22.0,22.0,22.0,22.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},24.0,Male,Single,High School,30303,,,,,
9846621,False,1,2,1,112.0,112.0,112.0,112.0,112.0,56.0,56.0,FY24,False,True,False,2024-04-03,2024-04-03,23.0,23.0,23.0,23.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},44.0,Male,Married,High School,30103,,,,,
9846710,False,1,2,1,120.0,120.0,120.0,120.0,120.0,60.0,60.0,FY24,False,True,False,2024-04-03,2024-04-03,8.0,8.0,8.0,8.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},24.0,Male,Inferred Single,High School,30157,,,,,
9846774,False,1,2,1,112.0,112.0,112.0,112.0,112.0,56.0,56.0,FY24,False,True,False,2024-04-03,2024-04-03,15.0,15.0,15.0,15.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},70.0,Male,Married,Graduate School,30307,,,,,
9846811,False,1,1,1,42.0,42.0,42.0,42.0,42.0,42.0,42.0,FY24,False,True,False,2024-04-03,2024-04-03,22.0,22.0,22.0,22.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,Male,,,30067,,,,,
9846901,False,1,1,1,31.0,31.0,31.0,31.0,31.0,31.0,31.0,FY24,False,True,False,2024-03-31,2024-03-31,4.0,4.0,4.0,4.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},22.0,Male,,High School,,,,,,
9846948,False,1,1,1,93.0,93.0,93.0,93.0,93.0,93.0,93.0,FY24,False,True,False,2024-04-03,2024-04-03,8.0,8.0,8.0,8.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},44.0,Male,Single,College,30114,,,,,
9847129,False,1,1,1,111.0,111.0,111.0,111.0,111.0,111.0,111.0,FY24,False,True,False,2024-04-03,2024-04-03,23.0,23.0,23.0,23.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},42.0,Female,Single,High School,30041,,,,,
9847161,False,1,1,1,111.0,111.0,111.0,111.0,111.0,111.0,111.0,FY24,False,True,False,2024-04-03,2024-04-03,23.0,23.0,23.0,23.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9847200,False,1,2,1,242.0,242.0,242.0,242.0,242.0,121.0,121.0,FY24,False,True,False,2023-10-27,2023-10-27,169.0,169.0,169.0,169.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9847266,False,1,2,1,100.0,100.0,100.0,100.0,100.0,50.0,50.0,FY24,False,True,False,2024-04-03,2024-04-03,17.0,17.0,17.0,17.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},50.0,Male,Married,,30040,,,,,
9847276,False,1,4,1,224.0,224.0,224.0,224.0,224.0,56.0,56.0,FY24,False,True,False,2024-04-03,2024-04-03,2.0,2.0,2.0,2.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},72.0,Male,Married,College,90020,,,,,
9847288,False,1,1,1,116.0,116.0,116.0,116.0,116.0,116.0,116.0,FY24,False,True,False,2024-04-03,2024-04-03,1.0,1.0,1.0,1.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},70.0,Female,Single,Graduate School,33573-6015,,,,,
9847340,False,1,3,1,93.0,93.0,93.0,93.0,93.0,31.0,31.0,FY24,False,True,False,2024-04-04,2024-04-04,0.0,0.0,0.0,0.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},44.0,Male,Single,Graduate School,31313,,,,,
9847376,False,1,1,1,45.0,45.0,45.0,45.0,45.0,45.0,45.0,FY24,False,True,False,2024-04-04,2024-04-04,1.0,1.0,1.0,1.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},54.0,Male,Married,High School,98201,,,,,
9847396,False,1,2,1,112.0,112.0,112.0,112.0,112.0,56.0,56.0,FY24,False,True,False,2024-04-04,2024-04-04,1.0,1.0,1.0,1.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,34237,,,,,
9847468,False,1,2,1,86.0,86.0,86.0,86.0,86.0,43.0,43.0,FY24,False,True,False,2024-04-04,2024-04-04,16.0,16.0,16.0,16.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,Unknown,Inferred Single,,30071,,,,,
9847541,False,2,3,1,291.0,145.5,145.5,119.0,172.0,205.0,102.5,FY24,False,True,False,2024-04-04,2024-04-04,7.0,7.0,7.0,7.0,{'Single Ticket': 2},{},{'Single Ticket': 2},{'ASO Staff': 2},,,,,30080,,,,,
9847559,False,1,3,1,129.0,129.0,129.0,129.0,129.0,43.0,43.0,FY24,False,True,False,2024-04-04,2024-04-04,0.0,0.0,0.0,0.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},46.0,Male,Married,College,30277,,,,,
9847563,False,1,2,1,90.0,90.0,90.0,90.0,90.0,45.0,45.0,FY24,False,True,False,2024-04-04,2024-04-04,21.0,21.0,21.0,21.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},80.0,Male,Single,,30183,,,,,
9847592,False,1,4,1,444.0,444.0,444.0,444.0,444.0,111.0,111.0,FY24,False,True,False,2024-04-04,2024-04-04,73.0,73.0,73.0,73.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},50.0,Male,Married,Graduate School,30345,,,,,
9847601,False,1,3,1,333.0,333.0,333.0,333.0,333.0,111.0,111.0,FY24,False,True,False,2023-12-11,2023-12-11,116.0,116.0,116.0,116.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9847616,False,1,2,1,100.0,100.0,100.0,100.0,100.0,50.0,50.0,FY24,False,True,False,2024-04-04,2024-04-04,0.0,0.0,0.0,0.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},40.0,Male,Married,High School,30011,,,,,
9847627,False,1,2,1,40.0,40.0,40.0,40.0,40.0,20.0,20.0,FY24,False,True,False,2024-04-03,2024-04-03,1.0,1.0,1.0,1.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9847673,False,1,2,1,106.0,106.0,106.0,106.0,106.0,53.0,53.0,FY24,False,True,False,2024-04-04,2024-04-04,16.0,16.0,16.0,16.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'ASO Staff': 1},,,,,39571,,,,,
9847846,False,1,2,1,112.0,112.0,112.0,112.0,112.0,56.0,56.0,FY24,False,True,False,2024-01-25,2024-01-25,70.0,70.0,70.0,70.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9847963,False,1,2,1,142.0,142.0,142.0,142.0,142.0,71.0,71.0,FY24,False,True,False,2024-04-04,2024-04-04,7.0,7.0,7.0,7.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9847973,False,1,2,1,156.0,156.0,156.0,156.0,156.0,78.0,78.0,FY24,False,True,False,2024-01-06,2024-01-06,89.0,89.0,89.0,89.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},38.0,Male,Single,High School,,,,,,
9848076,False,1,2,1,90.0,90.0,90.0,90.0,90.0,45.0,45.0,FY24,False,True,False,2024-04-04,2024-04-04,21.0,21.0,21.0,21.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,34996,,,,,
9848084,False,1,2,1,222.0,222.0,222.0,222.0,222.0,111.0,111.0,FY24,False,True,False,2024-04-04,2024-04-04,1.0,1.0,1.0,1.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},52.0,Female,Married,Graduate School,30605,,,,,
9848141,False,1,1,1,45.0,45.0,45.0,45.0,45.0,45.0,45.0,FY24,False,True,False,2024-04-04,2024-04-04,1.0,1.0,1.0,1.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},54.0,Female,Married,High School,,,,,,
9848163,False,1,2,1,62.0,62.0,62.0,62.0,62.0,31.0,31.0,FY24,False,True,False,2024-04-04,2024-04-04,0.0,0.0,0.0,0.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},30.0,Male,Married,College,30033,,,,,
9848196,False,1,2,1,122.0,122.0,122.0,122.0,122.0,61.0,61.0,FY24,False,True,False,2024-04-04,2024-04-04,14.0,14.0,14.0,14.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},52.0,Male,Married,High School,11791,,,,,
