acct_id,category,attrib_name,attrib_value
9118690,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,38
9118690,LA Group H: Education Demographics,Input Ind - Education,High School
9118690,LA Group B: Household Demographics,HH Marital Status,Married
9118828,LA Group H: Education Demographics,Input Ind - Education,High School
9118828,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9118828,LA Group B: Household Demographics,HH Marital Status,Single
9118828,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,42
9118893,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9118893,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,36
9118893,LA Group B: Household Demographics,HH Marital Status,Single
9118911,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9118911,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,38
9118911,LA Group B: Household Demographics,HH Marital Status,Single
9118911,LA Group H: Education Demographics,Input Ind - Education,High School
9119135,LA Group B: Household Demographics,HH Marital Status,Single
9119135,LA Group H: Education Demographics,Input Ind - Education,High School
9119135,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
9119135,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9119172,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
9119172,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9119172,LA Group B: Household Demographics,HH Marital Status,Single
9119172,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9119236,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9119236,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9119272,LA Group B: Household Demographics,HH Marital Status,Married
9119272,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9119272,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9119272,LA Group H: Education Demographics,Input Ind - Education,High School
9119436,LA Group B: Household Demographics,HH Marital Status,Single
9119436,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9119436,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
9119452,LA Group B: Household Demographics,HH Marital Status,Single
9119452,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,42
9119452,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9119452,LA Group H: Education Demographics,Input Ind - Education,College
9119470,LA Group H: Education Demographics,Input Ind - Education,College
9119470,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9119470,LA Group B: Household Demographics,HH Marital Status,Married
9119470,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,68
9119542,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9119542,LA Group B: Household Demographics,HH Marital Status,Married
9119542,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9119542,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,32
9119732,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9119732,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9119732,LA Group H: Education Demographics,Input Ind - Education,College
9119732,LA Group B: Household Demographics,HH Marital Status,Married
9119745,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9119745,LA Group B: Household Demographics,HH Marital Status,Single
9119745,LA Group H: Education Demographics,Input Ind - Education,High School
9119745,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9119909,LA Group B: Household Demographics,HH Marital Status,Single
9119909,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
9119909,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9119916,LA Group B: Household Demographics,HH Marital Status,Single
9119916,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9119916,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,34
9119916,LA Group H: Education Demographics,Input Ind - Education,High School
9119949,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9119949,LA Group B: Household Demographics,HH Marital Status,Married
9119949,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9119962,LA Group H: Education Demographics,Input Ind - Education,High School
9119962,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9119962,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
9119962,LA Group B: Household Demographics,HH Marital Status,Single
9120034,LA Group B: Household Demographics,HH Marital Status,Married
9120034,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9120034,LA Group H: Education Demographics,Input Ind - Education,College
9120034,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,36
9120069,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9120069,LA Group H: Education Demographics,Input Ind - Education,High School
9120069,LA Group B: Household Demographics,HH Marital Status,Single
9120069,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,30
9120117,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
9120117,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9120117,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9120117,LA Group H: Education Demographics,Input Ind - Education,High School
9120188,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
9120188,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9120481,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9120481,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,42
9120481,LA Group B: Household Demographics,HH Marital Status,Single
9120547,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
9120547,LA Group B: Household Demographics,HH Marital Status,Single
9120547,LA Group H: Education Demographics,Input Ind - Education,High School
9120547,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9120594,LA Group H: Education Demographics,Input Ind - Education,High School
9120594,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,30
9120594,LA Group B: Household Demographics,HH Marital Status,Single
9120594,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9120688,LA Group B: Household Demographics,HH Marital Status,Married
9120688,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9120688,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9120688,LA Group H: Education Demographics,Input Ind - Education,College
9120726,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9120726,LA Group H: Education Demographics,Input Ind - Education,College
9120726,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
9120726,LA Group B: Household Demographics,HH Marital Status,Single
9120747,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,42
9120747,LA Group B: Household Demographics,HH Marital Status,Married
9120747,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9120877,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9120877,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9120877,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9120877,LA Group B: Household Demographics,HH Marital Status,Married
9120913,LA Group H: Education Demographics,Input Ind - Education,High School
9120913,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9120913,LA Group B: Household Demographics,HH Marital Status,Married
9120913,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
9120980,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9120980,LA Group H: Education Demographics,Input Ind - Education,High School
9120980,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,34
9120980,LA Group B: Household Demographics,HH Marital Status,Single
9121020,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,38
9121020,LA Group H: Education Demographics,Input Ind - Education,High School
9121020,LA Group B: Household Demographics,HH Marital Status,Married
9121020,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9121052,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,32
9121052,LA Group H: Education Demographics,Input Ind - Education,High School
9121052,LA Group B: Household Demographics,HH Marital Status,Single
9121052,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9121074,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,66
9121074,LA Group H: Education Demographics,Input Ind - Education,High School
9121074,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9121074,LA Group B: Household Demographics,HH Marital Status,Single
9121086,LA Group H: Education Demographics,Input Ind - Education,High School
9121086,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9121086,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9121086,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,22
9121119,LA Group B: Household Demographics,HH Marital Status,Married
9121119,LA Group H: Education Demographics,Input Ind - Education,High School
9121119,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
9121119,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9121273,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9121273,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
9121302,LA Group B: Household Demographics,HH Marital Status,Single
9121302,LA Group H: Education Demographics,Input Ind - Education,High School
9121302,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
9121302,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9121362,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,42
9121362,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9121362,LA Group B: Household Demographics,HH Marital Status,Married
9121362,LA Group H: Education Demographics,Input Ind - Education,High School
9121403,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,42
9121403,LA Group H: Education Demographics,Input Ind - Education,College
9121403,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9121403,LA Group B: Household Demographics,HH Marital Status,Married
9121413,LA Group B: Household Demographics,HH Marital Status,Married
9121413,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9121413,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9121413,LA Group H: Education Demographics,Input Ind - Education,High School
9121749,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
9121749,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9121749,LA Group B: Household Demographics,HH Marital Status,Single
9121749,LA Group H: Education Demographics,Input Ind - Education,College
9121756,LA Group B: Household Demographics,HH Marital Status,Single
9121756,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,22
9121756,LA Group H: Education Demographics,Input Ind - Education,High School
9121756,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9121764,LA Group B: Household Demographics,HH Marital Status,Single
9121764,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9121764,LA Group H: Education Demographics,Input Ind - Education,High School
9121764,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9121843,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9121843,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9121843,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,78
9121843,LA Group B: Household Demographics,HH Marital Status,Married
9122065,LA Group B: Household Demographics,HH Marital Status,Single
9122065,LA Group H: Education Demographics,Input Ind - Education,College
9122065,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9122065,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,42
9122244,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
9122244,LA Group H: Education Demographics,Input Ind - Education,High School
9122244,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,32
9122244,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9122344,LA Group B: Household Demographics,HH Marital Status,Single
9122344,LA Group H: Education Demographics,Input Ind - Education,College
9122344,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9122344,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,32
9122789,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9122789,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9122789,LA Group B: Household Demographics,HH Marital Status,Single
9122893,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9122893,LA Group B: Household Demographics,HH Marital Status,Married
9122893,LA Group H: Education Demographics,Input Ind - Education,Vocational/Technical
9122893,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
9123056,LA Group B: Household Demographics,HH Marital Status,Single
9123056,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,42
9123056,LA Group H: Education Demographics,Input Ind - Education,High School
9123056,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9123107,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
9123107,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
9123107,LA Group B: Household Demographics,HH Marital Status,Married
9123107,LA Group H: Education Demographics,Input Ind - Education,High School
9123129,LA Group B: Household Demographics,HH Marital Status,Married
9123129,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,30
9123129,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9123129,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9123362,LA Group B: Household Demographics,HH Marital Status,Married
9123362,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9123362,LA Group H: Education Demographics,Input Ind - Education,High School
9123362,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9123390,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9123390,LA Group B: Household Demographics,HH Marital Status,Single
9123390,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
9123390,LA Group H: Education Demographics,Input Ind - Education,High School
9123659,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
9123659,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9123659,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9123659,LA Group H: Education Demographics,Input Ind - Education,High School
9123664,LA Group B: Household Demographics,HH Marital Status,Married
9123664,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9123664,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9123664,LA Group H: Education Demographics,Input Ind - Education,College
9123671,LA Group B: Household Demographics,HH Marital Status,Married
9123671,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9123671,LA Group H: Education Demographics,Input Ind - Education,College
9123671,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9123919,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9123919,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9123959,LA Group B: Household Demographics,HH Marital Status,Married
9123959,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9123959,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,68
9123959,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9123976,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9123976,LA Group B: Household Demographics,HH Marital Status,Married
9123976,LA Group H: Education Demographics,Input Ind - Education,College
9123976,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,72
9124051,LA Group H: Education Demographics,Input Ind - Education,High School
9124051,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9124051,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9124051,LA Group B: Household Demographics,HH Marital Status,Single
9124065,LA Group B: Household Demographics,HH Marital Status,Married
9124065,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,66
9124065,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9124462,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
9124462,LA Group B: Household Demographics,HH Marital Status,Single
9124462,LA Group H: Education Demographics,Input Ind - Education,High School
9124462,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9124615,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9124615,LA Group B: Household Demographics,HH Marital Status,Married
9124615,LA Group H: Education Demographics,Input Ind - Education,High School
9124615,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9124717,LA Group B: Household Demographics,HH Marital Status,Single
9124717,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9124717,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9124966,LA Group H: Education Demographics,Input Ind - Education,High School
9124966,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9124966,LA Group B: Household Demographics,HH Marital Status,Married
9124966,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,42
9125069,LA Group B: Household Demographics,HH Marital Status,Married
9125069,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,32
9125069,LA Group H: Education Demographics,Input Ind - Education,High School
9125069,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9125071,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9125071,LA Group H: Education Demographics,Input Ind - Education,High School
9125071,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,34
9125071,LA Group B: Household Demographics,HH Marital Status,Single
9125247,LA Group H: Education Demographics,Input Ind - Education,High School
9125247,LA Group B: Household Demographics,HH Marital Status,Single
9125247,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
9125247,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,34
9125303,LA Group H: Education Demographics,Input Ind - Education,High School
9125303,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9125303,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9125303,LA Group B: Household Demographics,HH Marital Status,Single
9125312,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9125312,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
9125352,LA Group B: Household Demographics,HH Marital Status,Married
9125352,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9125352,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9125352,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9125419,LA Group B: Household Demographics,HH Marital Status,Single
9125419,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9125419,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9125419,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
9125535,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9125535,LA Group H: Education Demographics,Input Ind - Education,College
9125535,LA Group B: Household Demographics,HH Marital Status,Married
9125535,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,60
9125548,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9125548,LA Group B: Household Demographics,HH Marital Status,Married
9125548,LA Group H: Education Demographics,Input Ind - Education,High School
9125548,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9125567,LA Group B: Household Demographics,HH Marital Status,Single
9125567,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9125567,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9125567,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9125623,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,44
9125623,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9125623,LA Group H: Education Demographics,Input Ind - Education,High School
9125623,LA Group B: Household Demographics,HH Marital Status,Married
9125816,LA Group B: Household Demographics,HH Marital Status,Single
9125816,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,32
9125816,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9125816,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9125832,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9125832,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
9125832,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9125832,LA Group B: Household Demographics,HH Marital Status,Single
9125857,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,82
9125857,LA Group B: Household Demographics,HH Marital Status,Single
9125857,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9125883,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9125883,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9125883,LA Group H: Education Demographics,Input Ind - Education,College
9126008,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
9126008,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9126008,LA Group B: Household Demographics,HH Marital Status,Single
9126008,LA Group H: Education Demographics,Input Ind - Education,High School
9126052,LA Group H: Education Demographics,Input Ind - Education,High School
9126052,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9126052,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
9126052,LA Group B: Household Demographics,HH Marital Status,Married
9126061,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
9126061,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
9126061,LA Group H: Education Demographics,Input Ind - Education,High School
9126061,LA Group B: Household Demographics,HH Marital Status,Single
9126084,LA Group B: Household Demographics,HH Marital Status,Single
9126084,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9126084,LA Group H: Education Demographics,Input Ind - Education,High School
9126084,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
9126103,LA Group B: Household Demographics,HH Marital Status,Single
9126103,LA Group H: Education Demographics,Input Ind - Education,College
9126103,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,66
9126103,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9126132,LA Group B: Household Demographics,HH Marital Status,Married
9126132,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9126132,LA Group H: Education Demographics,Input Ind - Education,High School
9126132,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9126226,LA Group B: Household Demographics,HH Marital Status,Married
9126226,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
9126226,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9126226,LA Group H: Education Demographics,Input Ind - Education,High School
9126234,LA Group B: Household Demographics,HH Marital Status,Married
9126234,LA Group H: Education Demographics,Input Ind - Education,High School
9126234,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
9126234,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9126244,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9126244,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9126244,LA Group B: Household Demographics,HH Marital Status,Single
9126285,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9126285,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9126327,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
9126327,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9126334,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9126334,LA Group B: Household Demographics,HH Marital Status,Married
9126334,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9126334,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,78
9126488,LA Group B: Household Demographics,HH Marital Status,Married
9126488,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9126488,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9126488,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,36
9126558,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9126558,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9126558,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,22
9126558,LA Group H: Education Demographics,Input Ind - Education,High School
9126568,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9126568,LA Group H: Education Demographics,Input Ind - Education,High School
9126568,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,30
9126568,LA Group B: Household Demographics,HH Marital Status,Single
9126613,LA Group B: Household Demographics,HH Marital Status,Single
9126613,LA Group H: Education Demographics,Input Ind - Education,High School
9126613,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
9126613,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9126669,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9126669,LA Group H: Education Demographics,Input Ind - Education,High School
9126669,LA Group B: Household Demographics,HH Marital Status,Single
9126669,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,38
9126676,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9126676,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
9126740,LA Group B: Household Demographics,HH Marital Status,Married
9126740,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,36
9126740,LA Group H: Education Demographics,Input Ind - Education,High School
9126740,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9126764,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9126764,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9126764,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9126764,LA Group B: Household Demographics,HH Marital Status,Married
9126785,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9126785,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9126785,LA Group H: Education Demographics,Input Ind - Education,High School
9126785,LA Group B: Household Demographics,HH Marital Status,Married
9126811,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9126811,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
9126811,LA Group B: Household Demographics,HH Marital Status,Married
9126811,LA Group H: Education Demographics,Input Ind - Education,High School
9126958,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9126958,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,24
9126958,LA Group B: Household Demographics,HH Marital Status,Single
9126958,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9126974,LA Group B: Household Demographics,HH Marital Status,Married
9126974,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9126974,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,94
9127077,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9127077,LA Group B: Household Demographics,HH Marital Status,Married
9127077,LA Group H: Education Demographics,Input Ind - Education,High School
9127077,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9127251,LA Group H: Education Demographics,Input Ind - Education,College
9127251,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9127251,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
9127251,LA Group B: Household Demographics,HH Marital Status,Single
9127272,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9127272,LA Group B: Household Demographics,HH Marital Status,Married
9127272,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9127272,LA Group H: Education Demographics,Input Ind - Education,High School
9127318,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9127375,LA Group B: Household Demographics,HH Marital Status,Married
9127375,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,70
9127375,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9127375,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9127385,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9127385,LA Group B: Household Demographics,HH Marital Status,Single
9127385,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9127385,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
9127455,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9127455,LA Group B: Household Demographics,HH Marital Status,Single
9127455,LA Group H: Education Demographics,Input Ind - Education,High School
9127455,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
9127467,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9127467,LA Group H: Education Demographics,Input Ind - Education,College
9127467,LA Group B: Household Demographics,HH Marital Status,Single
